1989,0.00,0.00,130000.00,111912.17,222612.96,222612.96,"YES","NO",7958.19
1989,1.00,0.00,0.00,0.00,0.00,3081600.00,"YES","YES",110164.15
1989,0.00,0.00,75000.00,64564.71,128430.55,128430.55,"YES","NO",4591.26
1989,0.00,0.00,60000.00,51651.77,102744.44,102744.44,"YES","NO",3673.01
1989,0.00,0.00,100000.00,86086.29,171240.74,171240.74,"YES","NO",6121.68
1989,2.00,0.00,300000.00,258258.87,513722.23,6676922.23,"YES","YES",238693.38
1989,0.00,0.00,4000000.00,3443451.62,6849629.81,6849629.81,"YES","NO",244867.50
1989,0.00,0.00,100000.00,86086.29,171240.74,171240.74,"YES","NO",6121.68
1989,0.00,0.00,375000.00,322823.58,642152.79,642152.79,"YES","NO",22956.32
1989,0.00,0.00,65000.00,55956.08,111306.48,111306.48,"YES","NO",3979.09
1989,1.00,0.00,0.00,0.00,0.00,3081600.00,"YES","YES",110164.15
1989,0.00,0.00,500000.00,430431.45,856203.72,856203.72,"YES","NO",30608.43
1989,3.00,0.00,568920.00,489762.12,974222.84,10219022.84,"YES","YES",365319.98
1989,0.00,0.00,112000.00,96416.64,191789.63,191789.63,"YES","NO",6856.29
1989,0.00,0.00,152000.00,130851.16,260285.93,260285.93,"YES","NO",9304.96
1989,0.00,0.00,600000.00,516517.74,1027444.47,1027444.47,"YES","NO",36730.12
1989,0.00,0.00,400000.00,344345.16,684962.98,684962.98,"YES","NO",24486.75
1989,3.00,11.00,750000.00,645647.17,1284305.59,116129105.59,"YES","YES",4151500.94
1989,0.00,0.00,100000.00,86086.29,171240.74,171240.74,"YES","NO",6121.68
1989,0.00,0.00,100000.00,86086.29,171240.74,171240.74,"YES","NO",6121.68
1989,0.00,0.00,3000000.00,2582588.71,5137222.36,5137222.36,"YES","NO",183650.63
1989,1.00,0.00,5000.00,4304.31,8562.03,3090162.03,"YES","YES",110470.24
1989,0.00,0.00,130000.00,111912.17,222612.96,222612.96,"YES","NO",7958.19
1989,0.00,0.00,4702000.00,4047777.38,8051739.85,8051739.85,"YES","NO",287841.75
1989,0.00,0.00,91700.00,78941.12,157027.76,157027.76,"YES","NO",5613.58
1989,0.00,0.00,1000000.00,860862.90,1712407.45,1712407.45,"YES","NO",61216.87
1989,2.00,0.00,0.00,0.00,0.00,6163200.00,"YES","YES",220328.31
1989,0.00,0.00,176000.00,151511.87,301383.71,301383.71,"YES","NO",10774.17
1989,0.00,0.00,101000.00,86947.15,172953.15,172953.15,"YES","NO",6182.90
1989,1.00,2.00,50000.00,43043.14,85620.37,22367220.37,"YES","YES",799606.05
1989,0.00,0.00,120000.00,103303.54,205488.89,205488.89,"YES","NO",7346.02
1989,1.00,0.00,7500.00,6456.47,12843.05,3094443.05,"YES","YES",110623.28
1990,0.00,0.00,150000.00,124504.61,247661.53,247661.53,"YES","NO",8726.16
1990,0.00,0.00,98249.00,81549.69,162216.65,162216.65,"YES","NO",5715.57
1990,0.00,0.00,500000.00,415015.38,825538.46,825538.46,"YES","NO",29087.20
1990,0.00,0.00,200000.00,166006.15,330215.38,330215.38,"YES","NO",11634.88
1990,0.00,0.00,63000.00,52291.93,104017.84,104017.84,"YES","NO",3664.98
1990,0.00,0.00,150000.00,124504.61,247661.53,247661.53,"YES","NO",8726.16
1990,0.00,0.00,1000000.00,830030.76,1651076.92,1651076.92,"YES","NO",58174.40
1990,0.00,0.00,800000.00,664024.61,1320861.53,1320861.53,"YES","NO",46539.52
1990,0.00,0.00,210000.00,174306.46,346726.15,346726.15,"YES","NO",12216.62
1990,1.00,0.00,0.00,0.00,0.00,3081600.00,"YES","YES",108577.77
1990,0.00,0.00,100000.00,83003.07,165107.69,165107.69,"YES","NO",5817.44
1990,0.00,0.00,100000.00,83003.07,165107.69,165107.69,"YES","NO",5817.44
1990,0.00,0.00,170000.00,141105.23,280683.07,280683.07,"YES","NO",9889.64
1990,0.00,0.00,1586450.00,1316802.31,2619350.98,2619350.98,"YES","NO",92290.78
1990,0.00,0.00,600000.00,498018.46,990646.15,990646.15,"YES","NO",34904.64
1990,0.00,0.00,61000.00,50631.87,100715.69,100715.69,"YES","NO",3548.63
1990,2.00,0.00,0.00,0.00,0.00,6163200.00,"YES","YES",217155.54
1990,0.00,0.00,90000.00,74702.76,148596.92,148596.92,"YES","NO",5235.69
1990,0.00,0.00,350000.00,290510.76,577876.92,577876.92,"YES","NO",20361.04
1990,0.00,0.00,217000.00,180116.67,358283.69,358283.69,"YES","NO",12623.84
1990,0.00,0.00,221000.00,183436.80,364887.99,364887.99,"YES","NO",12856.54
1990,0.00,0.00,70000.00,58102.15,115575.38,115575.38,"YES","NO",4072.20
1990,1.00,0.00,150000.00,124504.61,247661.53,3329261.53,"YES","YES",117303.93
1990,0.00,0.00,300000.00,249009.23,495323.07,495323.07,"YES","NO",17452.32
1990,2.00,0.00,0.00,0.00,0.00,6163200.00,"YES","YES",217155.54
1990,1.00,0.00,0.00,0.00,0.00,3081600.00,"YES","YES",108577.77
1990,1.00,0.00,8500.00,7055.26,14034.15,3095634.15,"YES","YES",109072.25
1990,0.00,0.00,200000.00,166006.15,330215.38,330215.38,"YES","NO",11634.88
1990,0.00,0.00,68000.00,56442.09,112273.23,112273.23,"YES","NO",3955.85
1989,0.00,0.00,140000.00,120520.80,239737.04,239737.04,"YES","NO",8570.36
1990,2.00,0.00,0.00,0.00,0.00,6163200.00,"YES","YES",217155.54
1990,0.00,0.00,202500.00,168081.23,334343.07,334343.07,"YES","NO",11780.31
1990,0.00,0.00,143000.00,118694.40,236104.00,236104.00,"YES","NO",8318.94
1990,1.00,0.00,209210.00,173650.73,345421.80,3427021.80,"YES","YES",120748.43
1990,2.00,0.00,0.00,0.00,0.00,6163200.00,"YES","YES",217155.54
1990,0.00,0.00,90000.00,74702.76,148596.92,148596.92,"YES","NO",5235.69
1990,2.00,0.00,0.00,0.00,0.00,6163200.00,"YES","YES",217155.54
1990,0.00,0.00,210000.00,174306.46,346726.15,346726.15,"YES","NO",12216.62
1990,0.00,0.00,500000.00,415015.38,825538.46,825538.46,"YES","NO",29087.20
1990,0.00,0.00,300000.00,249009.23,495323.07,495323.07,"YES","NO",17452.32
1990,0.00,0.00,150000.00,124504.61,247661.53,247661.53,"YES","NO",8726.16
1990,0.00,0.00,160000.00,132804.92,264172.30,264172.30,"YES","NO",9307.90
1990,0.00,0.00,105630.00,87676.15,174403.25,174403.25,"YES","NO",6144.96
1990,0.00,0.00,370299.00,307359.56,611392.13,611392.13,"YES","NO",21541.92
1990,0.00,0.00,150000.00,124504.61,247661.53,247661.53,"YES","NO",8726.16
1990,1.00,0.00,0.00,0.00,0.00,3081600.00,"YES","YES",108577.77
1990,1.00,0.00,0.00,0.00,0.00,3081600.00,"YES","YES",108577.77
1991,0.00,0.00,235000.00,188000.00,373965.00,373965.00,"YES","NO",13108.01
1991,0.00,0.00,125000.00,100000.00,198917.55,198917.55,"YES","NO",6972.34
1991,0.00,0.00,105000.00,84000.00,167090.74,167090.74,"YES","NO",5856.77
1991,0.00,0.00,500000.00,400000.00,795670.22,795670.22,"YES","NO",27889.38
1991,0.00,0.00,71700.00,57360.00,114099.11,114099.11,"YES","NO",3999.33
1991,0.00,0.00,143000.00,114400.00,227561.68,227561.68,"YES","NO",7976.36
1991,0.00,0.00,6000000.00,4800000.00,9548042.70,9548042.70,"YES","NO",334672.62
1991,2.00,0.00,0.00,0.00,0.00,6163200.00,"YES","YES",216029.02
1991,0.00,0.00,97000.00,77600.00,154360.02,154360.02,"YES","NO",5410.54
1991,0.00,0.00,325000.00,260000.00,517185.64,517185.64,"YES","NO",18128.10
1991,0.00,0.00,90000.00,72000.00,143220.64,143220.64,"YES","NO",5020.08
1991,1.00,0.00,0.00,0.00,0.00,3081600.00,"YES","YES",108014.51
1991,0.00,0.00,344174.00,275339.20,547698.00,547698.00,"YES","NO",19197.60
1991,0.00,0.00,101800.00,81440.00,161998.45,161998.45,"YES","NO",5678.27
